淀山湖大道公园,淀山湖大道与中字河路交叉口东北120米,青浦区,121.05320407811496,31.132012607323734
上海人文纪念公园,外青松公路7270号,青浦区,121.13001719389156,31.112405049241872
环城水系公园,城中北路东100米,青浦区,121.10898126879508,31.165500382631816
如心公园,港俞路以东海盈路以南,青浦区,121.09930863282311,31.14516674537452
云朵公园,北淀浦河路与浦仓路交叉口西南120米,青浦区,121.11634860771383,31.14365955900654
淀山湖栾树林公园,港周路,青浦区,121.06302346713113,31.131977156772326
长岛公园,胜利路,青浦区,121.0976076877223,31.166228369760802
沁园湖公园,清河湾路与盈顺路交叉口西120米,青浦区,121.09372429748935,31.173680209188745
湖滨音乐公园,双永路与环湖大道交叉口西420米,昆山市,121.01055499202047,31.146488983005437
广富林郊野公园,辰塔路3488号,松江区,121.17901101701433,31.062996127635323
青西郊野公园,紫莲路500号,青浦区,120.99203735207041,31.070637849427747
上海月湖雕塑公园,佘山镇林荫新路1158号,松江区,121.20162315088417,31.104778255362227
梅香公园,漕盈路与漕俞路交叉口西南80米,青浦区,121.08971347639931,31.160833176649867
音乐公园,庙前街21号,青浦区,121.10831829877533,31.149234463642863
青浦春暖绿地公园,崧润路,青浦区,121.15555225570071,31.15024820130052
苏宁公园,公园路458号凯特利广场,青浦区,121.11256690176457,31.150734621051235
淀山湖体育公园,中市路,昆山市,121.02047248250716,31.178284909793042
赵巷公园,镇泽路与巷崧路交叉口南220米,青浦区,121.19354214900999,31.15963628016274
石浦公园,石泉大街638号,昆山市,121.04312302939844,31.25789249095173
赵巷体育公园,业文路北侧,青浦区,121.22316625222741,31.12650602157618
松江中央公园,园中路(松江区政府北侧),松江区,121.22207783280219,31.037539336833124
盈湖公园,盈湖路和黄浦江南路交叉口,昆山市,120.99924381223425,31.164683489360048
醉白池公园,人民南路64号(醉白池地铁站3号口步行80米),松江区,121.22659814902856,31.003831562165626
思贤公园,思贤路与人民北路交叉口东北,松江区,121.2190114499087,31.032392584625995
爱多邦公园,崧淀二路与青湖东路交叉路口往东南约50米,青浦区,121.1513754236948,31.14677949082946
泗泾公园,泗泾镇江川路188号,松江区,121.270518682684,31.116159762754393
上海汽车博览公园,安亭镇博园路7575号,嘉定区,121.16921372671868,31.28044584461366
陈坊公园,佘山镇陈坊菜场南侧,松江区,121.18011403432223,31.100304047249157
顾炎武公园,新虹路与汉昆路交汇处西侧,昆山市,121.0171636401744,31.251707236270303
辰山户外公园,辰花路508号辰山山庄(辰山植物园对面),松江区,121.17507278346962,31.067262417792275
方松体育公园,方松街道新松江路290号,松江区,121.22754243668,31.043543955354703
口袋公园,建新村,青浦区,121.0959434917377,31.064254956508226
凤溪公园,凤溪镇,青浦区,121.22262394448326,31.207685787515764
苏州昆山市千灯现代物流园附属中心公园,千灯镇汉昆路,昆山市,121.04076185955785,31.229908306324273
五龙湖公园,茸兴路与广富林路交叉口西南140米,松江区,121.24437019402731,31.0567231818954
米市渡松南郊野公园,车墩镇松金公路9535号,松江区,121.24606307718386,30.972623505992427
黄渡公园,新黄路40号,嘉定区,121.2120176185716,31.270406613700377
华新公园,华新镇华富街666号(近新府北路),青浦区,121.22434719712882,31.244716847669874
千灯浦生态运动公园,秦峰南路培江园-西区西侧约70米,昆山市,120.99700106521003,31.24825286659166
花桥生态湿地净水公园,金融大道,昆山市,121.040951263628,31.288910148435328
中央公园,花桥镇商祥路708号光明捷座2栋1号,昆山市,121.11160283852206,31.29389980912938
重固体育公园,福定路,青浦区,121.18471111959792,31.204493662948
永丰城市公园,荣乐西路与仓轩路交叉口东北140米,松江区,121.18535705652569,31.01919794766463
水乡郊野公园,周同公路与正崴东路交叉口西160米,昆山市,120.95444399273816,31.19124706187756
九千泾公园,业煌路1726号,松江区,121.19905563202845,31.133791606586765
诸翟公园,运乐路188号,闵行区,121.28245211575256,31.21087544842125
纪王公园,纪高路598-600号,闵行区,121.2644735195867,31.240118047402778
小蒸公园,三官桥路与贞溪北路交叉口东40米,青浦区,121.07428619337615,30.98901718896963
忻康公园,公园路与振淀路交叉口西北60米,昆山市,121.02584023951647,31.181823439345024
广富林东路休闲公园,广富林东路南侧沿线,松江区,121.25881175381791,31.055335491178877
周浦河湿地公园,远政路与金峰路交叉口西北220米,昆山市,121.06274183703788,31.28413240924789
新桥公园,新站路430号,松江区,121.30879285307336,31.061780805736714
重固文心公园,福泉山东路与联茂路交叉口,青浦区,121.18762388344705,31.201466225275297
锦溪白莲湖郊野体育休闲公园,锦溪镇正崴路(正崴电子东),昆山市,120.94211873226806,31.18964745417133
华隆公园,华新镇华隆路与新凤中路交叉路口往东约150米,青浦区,121.22557203416703,31.22201922825775
重固镇农民公园,福泉山路与泉中路交叉口北200米,青浦区,121.1794719580223,31.20395650732911
儿童公园,炎中路与秦峰南路交叉口北100米,昆山市,120.99915487964486,31.262587988553676
健康主题公园,京华路,青浦区,121.27374415902554,31.16999296857569
石湖荡镇控烟主题公园,东栅路162号附近,松江区,121.11361068838826,30.987868776152418
曲水园,公园路612号(近青安路),青浦区,121.1094668146006,31.15089031898132
张陵公园,甪直镇甫澄南路,吴中区,120.86272625827483,31.251915881685083
九里亭公园,九里亭街道沪亭北路与涞寅路交叉口西南侧,松江区,121.31166620664924,31.147155196053127
