嘉定紫藤园,博乐路45号,嘉定区,121.2542778209667,31.38158846375644
汇龙潭公园,塔城路299号,嘉定区,121.24944562793843,31.38307624198924
紫气东来公园,天祝路(近胜辛路),嘉定区,121.24625548254762,31.346252430078152
嘉北郊野公园,沪宜公路5051号,嘉定区,121.19234504446528,31.359355970392095
南水关公园,博乐路70号,嘉定区,121.25129040347862,31.378447280933766
南城墙公园,南大街6号附近,嘉定区,121.24965502449241,31.37768384413021
儿童公园,梅园路226号(近嘉定体育馆),嘉定区,121.2368367186923,31.38506867965819
环城河市民休闲公园-紫云廊公园,环城路601号,嘉定区,121.24507341815391,31.395806863954036
儿童拓展公园,裕民南路与伊宁路路口,嘉定区,121.2621605126792,31.34651692032878
远香湖党建主题公园,天祝路与裕民南路路口东侧,嘉定区,121.26083819646297,31.35105818068618
古树公园,安亭镇光明村泰海路230号,嘉定区,121.24055210458509,31.317524388212277
新成公园,塔城东路335号(近和政路),嘉定区,121.26433392334444,31.38956975611268
马陆公园,马陆镇育英街455号,嘉定区,121.2741511585354,31.328299244912916
新城拓展公园,裕民南路石冈门塘休闲公园,嘉定区,121.26284387149205,31.347215238503146
陈家山荷花公园,平城路860号,嘉定区,121.24085810374372,31.400131291213608
嘉定新城滑板公园,希望路与温泉路交叉口西北180米,嘉定区,121.2406576853422,31.334340240639285
北水湾体育公园,树屏路,嘉定区,121.23815935685634,31.404543490935573
环城河市民休闲公园-五一广场,嘉行公路与金沙路交叉口西南100米,嘉定区,121.24856684740963,31.395085850074192
盘陀子公园,环城路北(横沥河旁),嘉定区,121.24359354016296,31.395632866794852
石冈门塘休闲公园,马陆镇,嘉定区,121.26210359109616,31.346155080749874
娄塘公园,嘉唐公路与娄朱公路交汇处南100米,嘉定区,121.20988459599336,31.426928974513192
菊园新区垃圾分类主题公园,盘安路红石路交叉口西北角,嘉定区,121.22394017643369,31.38251834054797
陈家山公园,胜竹路柳湖路,嘉定区,121.24062302317438,31.400845052460888
生态公园,大冶路与浏翔路路口,嘉定区,121.29928072901382,31.380689605392597
北郊公园,百安公路2699号,嘉定区,121.17057719086347,31.354188715355324
上海汽车博览公园,安亭镇博园路7575号,嘉定区,121.16921372671868,31.28044584461366
南翔水生态公园,南翔镇顺丰路168号,嘉定区,121.32981506741508,31.3322119681433
复华公园,茹水路与仓场路交叉口南100米,嘉定区,121.27018323295968,31.384721422667404
黄渡公园,新黄路40号,嘉定区,121.2120176185716,31.270406613700377
高昌路居民健身公园,高昌路121号附近,嘉定区,121.23743067284094,31.375534754605024
儿童公园-梅园广场,嘉定镇梅园路71号,嘉定区,121.23768689350227,31.385357847577982
远香湖,白银路,嘉定区,121.2637696705394,31.351700087615647
天镜湖公园,太平新路与文治路交叉口南50米,太仓市,121.12579194058279,31.43195931217046
仓场健身公园,申裕路与申裕路399弄交叉口东北200米,嘉定区,121.27926504414906,31.362959550559832
山林绿洲口袋公园,叶城路与沪宜公路交叉口东北40米,嘉定区,121.25479651214545,31.370338754543443
栖霞苑口袋公园,人民街西水关南侧,嘉定区,121.23745926953563,31.380349287590384
北管村休闲公园,北陈路与思义路交叉口东120米,嘉定区,121.318043344406,31.338782171693616
南翔镇银翔湖公园,南翔镇槎溪路,嘉定区,121.32257671949554,31.284098412951028
安亭市民广场,墨玉路328号,嘉定区,121.15989493622696,31.301812731271287
丰翔智秀公园,工业路与山连路交叉口东北100米,宝山区,121.35485201675762,31.307889985738008
洛克公园(吉嘉商业广场店),崇教路19号吉嘉商业广场F1层(马陆地铁站出入口步行80米),嘉定区,121.2721152569374,31.32226352454965
华新公园,华新镇华富街666号(近新府北路),青浦区,121.22434719712882,31.244716847669874
百亩公园,南翔镇卢尔公寓,嘉定区,121.31659881822118,31.301823707426664
五月花公园,保利五月花西区正门旁,嘉定区,121.2532550288658,31.408396131250154
普陀区体育公园,桃浦镇,普陀区,121.33823131398235,31.28656076749753
春光公园,武威路1005号,普陀区,121.35281048821564,31.276704744001794
市民公园,娄东街道上海东路123号,太仓市,121.13006961188034,31.45578245891372
南大公园,丰收东路388弄,宝山区,121.36641519312705,31.308020954330335
绥德公园,绥德路与桃浦路交叉口北380米,嘉定区,121.35222210327089,31.27082616280423
纪王公园,纪高路598-600号,闵行区,121.2644735195867,31.240118047402778
诺贝尔科技公园,罗迎路299号,宝山区,121.35415096085377,31.403363343121804
中央公园,花桥镇商祥路708号光明捷座2栋1号,昆山市,121.11160283852206,31.29389980912938
留云公园,南翔镇浩翔路与芳林路交叉口西20米(华润中央公园社区西侧20米),嘉定区,121.30446046239506,31.315995678084693
生态公园-马陆葡萄主题公园,大治路与浏翔公路交叉口东北140米,嘉定区,121.29928072901382,31.380689605392597
启动林公园,绿杨路与雪松路交叉口东380米,普陀区,121.35242640011062,31.28598550535652
菁英湖风情公园,浩翔路芳林路(华润中央公园社区),嘉定区,121.3080967098543,31.314658629505818
祁连公园,塘祁路1356号,宝山区,121.37360410051522,31.32923112736102
嘉定区平安主题公园,环城路环城河市民休闲公园盘陀子公园,嘉定区,121.24362154660142,31.39554389382809
嘉北郊野公园北部(龙方园),大碾路与沪宜公路交叉口西北420米,嘉定区,121.18514745185901,31.37448786445831
